system_name,period_days
HD 8574,227.0
WASP-71,2.90367
HD 222155,3999.0
K2-240,20.523
CoRoT-20,1675.0
HD 89345,11.8143
K2-238,3.20466
NGTS-2,4.511164
EPIC 246851721,6.180235
HR 810,302.79999
HIP 12961,57.435
WASP-68,5.0843
NGC 2682 Sand 364,121.71
HATS-67,1.6091788
HATS-68,3.5862202
WASP-162,9.62468
WASP-168,4.153658
HD 28678,380.2
HD 30856,847.0
HATS-69,2.2252577
HD 202696,517.8
HD 1397,11.53533
TRAPPIST-1,9.20754
HD 5319,637.1
HD 73534,1750.0
HD 202696,946.6
WASP-190,5.367753
WASP-147,4.60273
HD 96167,498.04
HAT-P-25,3.65281514
WASP-165,3.465509
HD 159868,351.0
K2-290,48.36685
K2-291,2.225177
K2-216,2.1748
GJ 96,73.94
HD 75784,341.2
HD 75784,7900.0
GJ 4276,13.352
LHS 3844,0.46292913
HD 65216,5370.0
HD 95089,1785.0
HD 14787,676.6
K2-53,12.20772
HD 92788,11611.2975
K2-284,4.795069
HD 72490,858.0
K2-90,13.733314
K2-294,2.50387
HD 85390,799.52
HD 99706,1278.0
HD 4917,400.5
WASP-161,5.4060425
HD 202772 A,3.308958
K2-292,16.9841
GJ 685,24.16
HD 102329,1123.0
WASP-170,2.34478022
K2-285,3.471745
HD 134060,3.2696
TOI-172,9.47725
GJ 3779,3.0232
GJ 1265,3.6511
HD 20003,33.9239
HD 20003,11.8482
K2-123,30.951524
70 Vir,116.688
K2-24,42.3391
HD 20782,597.0643
HD 20781,13.8905
K2-188,7.810253
HD 106270,1888.0
HD 131496,896.0
K2-287,14.893291
K2-286,27.359
K2-288 B,31.393463
HD 31527,51.2053
HD 21693,53.7357
K2-189,6.679195
HD 152581,686.5
HD 159868,1184.1
HATS-60,3.560829
HD 51608,14.0726
HD 45184,5.8854
K2-192,4.162817
K2-193,14.786889
HD 163607,1272.0
HATS-61,7.817953
HATS-62,3.2768837
HD 20781,29.158
HD 20781,85.5073
K2-197,8.357881
HD 185269,6.83776
HD 192699,340.94
HATS-65,3.105161
HATS-63,3.0566527
K2-264,5.840002
WASP-145 A,1.7690381
K2-279,7.122605
HD 200964,606.3
HD 200964,852.5
K2-198,3.3596055
Kepler-763,6.50327035
HD 25171,1802.29
HD 23127,1211.17
HD 38801,685.25
K2-146,4.00498
K2-146,2.6446
HD 4208,832.97
HAT-P-70,2.74432452
HAT-P-69,4.7869491
WASP-67,4.61442
Kepler-205,20.306546
K2-295,4.024867
K2-133,3.07133
HD 50499,2447.1
TOI-178,20.7095
Kepler-1996,92.7297248
Kepler-2001,14.092583189
K2-133,11.02454
K2-133,26.5841
HATS-58 A,4.2180896
HR 5183,27000.0
Kepler-1995,73.7578875
K2-166,3.80464
Kepler-23,15.27
WASP-169,5.6114118
WASP-171,3.8186244
Kepler-130,8.457458
K2-16,2.71578
WASP-175,3.0652907
Kepler-975,5.05821338
EPIC 206317286,1.58252
HAT-P-9,3.92281072
Kepler-19,28.731
Kepler-1987,3.64830183
EPIC 212499991,34.885
Kepler-9,38.9853
WASP-2,2.152175
WASP-44,2.423804
WASP-50,1.9551
GJ 15 A,11.4407
Kepler-619,11.67894236
Kepler-1869,1.716828304
Kepler-1994,4.61225043
Kepler-65,258.8
K2-308,3.38628
EPIC 248847494,3650.0
GJ 15 A,7600.0
Kepler-47,49.4643
WASP-3,1.84683
HD 2685,4.12688
EPIC 212737443,13.603
Kepler-47,303.227
KELT-23 A,2.255251
HD 106315,9.55237
GJ 180,24.329
GJ 682,17.478
GJ 143,35.61253
GJ 143,7.78993
LSPM J2116+0234,14.4399
WASP-87,1.682795
TOI-4602,3.9812091
TOI-178,3.23845
Qatar-8,3.71495
HD 117207,2621.75
HR 8799,20815.6
Kepler-56,10.5016
Kepler-318,11.815007
K2-168,8.050722
HD 164604,641.472
HD 210193,649.918
HD 126525,960.41
K2-43,2.198884
HD 152079,2918.92
HD 187085,1019.74
HIP 65 A,0.9809734
Kepler-1162,59.284064
HD 213885,4.78503
WASP-126,7.63
CoRoT-30,9.06005
Kepler-1649,19.53527
TOI-169,2.2554477
TOI-157,2.0845435
Kepler-1982,3.82315697
HATS-37 A,4.3315366
K2-315,3.1443189
HATS-38,4.375021
Kepler-1610,44.9851885
Kepler-80,14.64558
HD 86226,1628.0
DMPP-1,5.516
DMPP-3 A,6.6732
Kepler-1667,83.5781
Kepler-1984,1.992812339
GJ 433,7.3705
TOI-813,83.8911
KELT-7,2.73477
Kepler-759,41.805985
Kepler-1663,17.6046
Kepler-1666,40.7157
Kepler-2001,1.090011003
GJ 433,5094.105
HD 164922,75.74
Kepler-1678,147.974
Kepler-1085,56.7771
Kepler-1126,199.66876
EPIC 249893012,3.5951
WASP-150,5.644207
Kepler-1676,29.9221
Kepler-1677,22.064
Kepler-1052,180.921729
EPIC 249893012,15.624
EPIC 249893012,35.747
KOI-142,22.26492
KOI-142,1403.0
Kepler-1673,33.7888
Kepler-1682,14.8334
Kepler-1491,61.569765
TOI-1468,1.8805201
HAT-P-2,8500.0
TOI-244,7.397225
KOI-142,10.91647
Kepler-1518,9.6310258
Kepler-347,85.517344
Kepler-549,24.61480613
TOI-2207,8.001968
TOI-2969,1.8237146
Kepler-314,5.960392
Kepler-763,4.09667624
Kepler-1999,8.7396758
GJ 1061,6.689
GJ 1061,13.031
Kepler-56,1002.0
TOI-163,4.231306
HATS-47,3.9228038
Kepler-864,2.42150341
HATS-72,7.3279474
Wendelstein-1,2.663416
NGTS-8,2.4997
NGTS-9,4.43527
WASP-127,4.17806203
Kepler-40,6.87349
Wendelstein-2,1.7522239
PDS 70,43500.0
Kepler-1977,4.53702121
HD 220197,1728.0
HD 158259,3.432
HD 95338,55.087
Kepler-1990,4.06844957
PSR B0329+54,10140.0
HD 96992,514.0
HD 24040,515.4
Kepler-1699,3.49082
TOI-892,10.62656
TYC 0434-04538-1,193.2
55 Cnc,14.6516
HD 68988,16000.0
Kepler-1697,33.4969
Kepler-647,29.6663
TIC 237913194,15.168865
Gl 686,15.53
55 Cnc,259.88
LHS 1478,1.9495378
Kepler-1666,25.8476
GJ 687,38.142
NGTS-14 A,3.5357173
HD 13808,53.753
HD 5278,14.339156
WASP-187,5.147878
HD 110082,10.18271
CFHTWIR-Oph 98 A,8040000.0
HIP 107772,55.199
WASP-107,5.7214742
TOI-1333,4.720219
HIP 48714,17.818
HIP 4845,34.15
TOI-251,4.93777
WASP-107,1088.0
HAT-P-68,2.29840551
HD 238090,13.671
NGTS-17,3.24253
Kepler-1514,10.514181
K2-138,3.56004
K2-32,20.66093
TOI-763,12.2737
TOI-763,5.6057
HATS-71,3.7955202
TOI-564,1.651144
TOI-905,3.739494
K2-138,8.26146
NGTS-15,3.27623
NGTS-16,4.84532
K2-32,4.34934
TOI-824,1.392978
TOI-451,1.858703
K2-138,41.96797
K2-138,12.75758
K2-32,8.992
HD 108236,3.795963
GJ 740,2.37756
Kepler-1680,8.77424
Kepler-1685,20.4905
GJ 3473,1.1980035
HD 108236,19.590025
HD 60292,495.4
TOI-1231,24.245586
Kepler-1686,9.30987
Kepler-249,3.306539
HD 108236,29.54115
HD 152843,24.38
Kepler-178,20.552802
Kepler-33,31.7844
HD 110113,2.541
HD 110113,6.744
HD 107148,18.3267
Kepler-1692,5.95966
Kepler-1694,3.89526
EPIC 201170410,6.7987
MASCARA-4,2.8240932
HD 141004,15.5083
TOI-954,3.6849729
TOI-1468,15.532477
HD 168009,15.1479
HD 164922,41.763
HD 213472,17000.0
Kepler-896,29.5422566
Kepler-1695,4.7329
K2-329,12.4551225
HD 77946,6.527363
K2-340,29.740451
HD 39194,14.03
TIC 172900988 Aa,200.452
TOI-1749,9.0497
Kepler-1704,988.88112
TOI-1130,4.074554
K2-346,26.201446
HD 93385,7.3426
HD 93385,45.85
HD 109286,520.1
TOI-663,7.1027268
K2-350,19.991944
HD 96700,19.88
HD 96700,103.5
HD 115954,3700.0
K2-185,52.713494
EPIC 212587672,23.228555
HD 189567,14.288
G 264-012,2.30538
K2-331,22.996591
TOI-1201,2.4919863
TOI-1431,2.650237
G 264-012,8.0518
HAT-P-58,4.0138379
K2-333,14.759287
TOI-3362,18.09547
HAT-P-59,4.1419771
TOI-4794,3.5658116
K2-344,3.35585
K2-343,7.676972
K2-348,4.688418
HAT-P-43,3.3326414
HAT-P-63,3.377728
HAT-P-61,1.90231289
K2-348,12.550171
CD Cet,2.2907
K2-183,22.620344
TOI-530,6.387597
Kepler-129,2646.0
HAT-P-64,4.007232
Kepler-129,82.2
K2-352,14.871387
K2-187,13.606629
K2-282,4.169783
HD 25723,457.01
GJ 9689,18.27
Kepler-129,15.79
KIC 10068024,2.073549
K2-268,4.528598
TOI-558,14.574071
KIC 5479689,1.701531
TOI-532,2.3266508
K2-268,6.131243
BD+45 564,307.88
BD+55 362,265.59
EPIC 212587672,15.28078
EPIC 212624936,11.811437
K2-137,0.179719
HD 124330,270.66
TOI-270,11.379573
TOI-270,5.6605731
HD 136352,11.57797
K2-350,4.163873
HD 136352,107.245
K2-268,9.327527
EPIC 212624936,0.578657
TOI-1259 A,3.477978
HIP 75092,926.4
TOI-1062,4.11296
K2-335,12.283211
K2-85,0.684559
K2-100,1.6739035
HD 97658,9.4897116
K2-337,16.273563
K2-183,10.787992
K2-187,7.149584
K2-140,6.569188
TOI-1749,4.4929
Kepler-1820,31.03249931
Kepler-58,10.2184954
HIP 97166,16.432
Kepler-1858,88.07160187
Kepler-1860,12.73719978
K2-122,2.2193023
Kepler-1764,70.46829987
Kepler-1765,10.41889954
Kepler-1863,44.99760056
K2-274,14.1330314
K2-275,3.2809626
Kepler-1766,105.0149994
Kepler-1759,3.720230103
Kepler-1794,9.762980461
Kepler-1865,2.524009943
Kepler-1866,11.66009998
K2-275,8.4388385
Kepler-1760,38.3260994
Kepler-1785,19.58550072
Kepler-1796,29.4557991
Kepler-1311,197.5110016
HD 29399,892.7
Kepler-1775,85.65399933
Kepler-487,2.418390036
Kepler-799,15.19419956
Kepler-1872,3.825910091
Kepler-1873,0.558842003
TOI-2257,35.189346
HD 137496,1.62116
TOI-1268,8.1577094
Kepler-1823,21.10339928
Kepler-1822,22.13339996
Kepler-1874,56.57320023
HD 137496,479.9
Kepler-1732,32.31240082
Kepler-1780,109.4449997
Kepler-1827,3.700619936
Kepler-1828,10.2737999
Kepler-1130,4.272250175
Kepler-1736,37.81029892
Kepler-1768,15.13589954
Kepler-1779,16.34359932
Kepler-1829,5.186719894
Kepler-1831,5.78387022
Kepler-1882,13.78730011
Kepler-1737,64.61750031
Kepler-1776,35.01190186
Kepler-1771,88.64399719
Kepler-1832,3.138789892
Kepler-1834,4.603010178
Kepler-1885,2.522559881
Kepler-1130,3.266639948
Kepler-1734,6.796850204
Kepler-418,12.21829987
Kepler-1799,11.9296999
Kepler-1800,4.562029839
Kepler-1835,11.96409988
Kepler-1837,5.906089783
Kepler-1878,4.445879936
Kepler-1750,205.9120026
TRAPPIST-1,4.049219
Kepler-1801,10.44089985
Kepler-1804,12.28849983
Kepler-1838,12.14680004
Kepler-1839,5.056759834
K2-101,14.6762429
Kepler-1748,5.823520184
Kepler-1808,23.3404007
Kepler-1842,14.02639961
K2-355,5.7385647
Kepler-1741,2.757590055
Kepler-1742,49.47819901
Kepler-1810,101.1330032
Kepler-1812,7.165219784
Kepler-1845,11.60649967
K2-356,21.0267366
K2-357,16.3488637
Kepler-1745,3.016190052
Kepler-1744,37.10110092
Kepler-1814,2.935359955
Kepler-1815,12.19139957
Kepler-1846,14.82009983
K2-358,11.2510285
K2-105,8.2669928
Kepler-1669,1.609320045
Kepler-1787,39.31370163
Kepler-1816,91.50099945
Kepler-1853,48.88819885
K2-272,14.4536756
Kepler-1757,19.65640068
Kepler-1758,9.977210045
Kepler-1818,4.644909859
Kepler-1819,16.48690033
Kepler-1856,1.302000046
K2-121,5.1857539
K2-273,11.7195663
KOI-134,33.95
TOI-2180,260.79
Kepler-1308,2.104338119
Kepler-1897,24.22030067
Kepler-1964,2.440829992
WASP-174,4.2337005
TOI-1064,6.443868
TOI-1064,12.226574
Kepler-1900,2.986229897
Kepler-1901,3.484129906
Kepler-287,44.851896
HD 360,273.1
HD 10975,283.8
Kepler-1903,17.0678997
Kepler-1906,7.362689972
Kepler-1914,30.82789993
Kepler-1913,14.1960001
HD 79181,273.1
TOI-206,0.7363104
TOI-1442,0.4090677
Kepler-1910,5.688769817
Kepler-1918,47.0564003
gam Psc,555.1
Kepler-534,7.378689766
Kepler-589,3.52466011
Kepler-1488,6.158269882
Kepler-1919,37.88660049
HIP 5763,30.014
HIP 34222,159.986
TOI-2445,0.3711281
TOI-2427,1.3060011
Kepler-1922,13.22259998
Kepler-1923,52.60969925
HATS-74 A,1.73185606
HATS-75,2.7886556
K2-382,21.700156
Kepler-1938,13.06260014
Kepler-1939,2.790659904
Kepler-1924,15.33170033
HATS-77,3.0876262
HATS-76,1.9416423
K2-19,7.9222
K2-381,16.034656
K2-387,28.735327
Kepler-1940,4.950610161
Kepler-1941,31.33510017
Kepler-1722,9.178569794
Kepler-1073,2.504760027
HD 64121,623.0
K2-381,7.9389334
K2-381,26.803023
Kepler-1943,4.850180149
Kepler-1944,9.842579842
Kepler-1931,38.5760994
HD 69123,1193.3
Kepler-223,19.72567
Kepler-1946,3.035190105
Kepler-1933,4.943290234
Kepler-1899,4.095779896
Kepler-394,5.613580227
Kepler-196,122.0800018
Kepler-529,35.86619949
Kepler-1926,42.87770081
YZ Cet,3.05989
YZ Cet,2.02087
YZ Cet,4.65626
KOI-351,59.73667
Kepler-495,5.896609783
Kepler-1728,4.782999992
Kepler-1729,4.220970154
Kepler-1730,13.81019974
Kepler-1972,7.54425
Kepler-1312,1.116119981
Kepler-501,3.622760057
Kepler-1869,8.167360306
Kepler-1600,7.298049927
Kepler-1954,5.883430004
Kepler-1726,18.39629936
WASP-28,3.40883495
Kepler-1693,5.363709927
Kepler-1956,5.943719864
Kepler-1957,2.186619997
Kepler-1708,737.1131
Kepler-1705,11.28
Kepler-1960,2.297940016
Kepler-1958,9.328619957
Kepler-633,23.78319931
Kepler-1711,21.06080055
Kepler-1705,9.03502
Kepler-1892,6.331230164
Kepler-1963,1.962260008
GJ 411,12.9394
K2-391,4.622654
TOI-1670,10.98462
Kepler-1656,1919.0
eps Eri,2671.0
K2-370,2.14084
K2-317,6.22
Kepler-167,1071.23205
K2-396,0.673862
K2-318,7.01
HD 28109,84.25999
Kepler-167,21.80379
K2-398,18.787839
K2-322,8.205
Ross 508,10.77
TOI-712,51.69906
TOI-712,9.531361
K2-401,6.293099
K2-325,6.93
HD 83443,8241.0
K2-403,33.589979
TOI-1227,27.36397
K2-326,1.256
TOI-1759,18.85019
TOI-2136,7.851928
TOI-3331 A,2.0180231
TOI-3540 A,3.119999
K2-406,22.549406
CoRoT-36,5.616531
TOI-2421,4.3474032
K2-407,9.22453
K2-407,4.941907
K2-408,20.978959
Kepler-83,20.09
GJ 3929,15.04
TOI-2567,5.983944
K2-374,4.521953
K2-25,3.48456408
TOI-2193 A,2.1225735
K2-212,9.795647
K2-374,16.43445
iot Dra,25000.0
iot Dra,510.8544
TOI-500,0.548177
K2-373,11.02066
K2-365,23.448172
TOI-4479,1.1589
K2-379,8.777247
K2-380,9.401312
K2-384,13.62749
K2-367,20.645099
K2-366,15.937039
K2-368,5.025598
TOI-620,5.0988179
GJ 9066,771.36
KOI-984,4.2881785
TOI-2081,10.50534
K2-384,4.194766
K2-369,5.761612
TYC 2187-512-1,691.9
TOI-1246,4.30744
HD 260655,2.76953
K2-372,9.844077
HIP 94235,7.713057
HD 260655,5.70588
HD 33142,89.9
K2-394,5.095717
TOI-216,17.16073
HD 19615,402.0
HD 174205,582.0
K2-388,6.339069
HD 73583,6.398042
HD 73583,18.87974
HD 149806,16521.52778
HD 144899,40.43914
HD 151450,21.89288
GJ 2030,25533.11353
HD 168443,58.11187
HD 156279,133.40355
HD 168443,1753.1096
GJ 676 A,13921.42302
HD 72892,39.44603
HD 151450,18144.76236
HD 153557,15.27018
GJ 9714,19240.75467
HD 169830,225.67372
HD 30177,12085.45186
HD 153557,40654.64809
HD 12235,4.36305
HD 203387,512.5352
HD 183263,4667.97841
HD 183263,624.87404
HD 204313,2041.11539
HD 27894,5019.54244
HD 156098,21.85849
HD 156098,7841.5839
HD 155918,17202.19446
HIP 19976,50.65905
HIP 35965,26125.56497
HD 181234,7593.40512
HD 168863,14773.93272
HIP 55507,5138.43727
HD 27894,18.01939
HD 23596,1535.11912
HD 28185,385.52775
HD 125390,1757.39151
GJ 229,121.93268
HD 190228,1143.59858
Kepler-787,0.928310498
HD 30177,2514.53422
HD 38529,14.3099
HIP 56640,2675.57603
HD 81817,1021.20159
HIP 90988,455.73816
HD 205158,25.33798
HD 23472,29.79749
HD 23472,12.1621839
HD 4113,526.5239
HD 38529,2127.60566
HD 43197,308.92072
14 Her,15732.45889
HD 217786,2.52221
HD 217958,2560.19774
HD 190360,2854.0
HD 66428,2269.81726
HD 80869,1752.92067
HD 25912,41.83156
TOI-2048,13.79019
HD 74156,51.63564
HD 73267,1257.99159
HD 74156,2448.48726
HD 105618,10.02245
HD 95544,2041.54152
HD 105618,77114.07158
HD 28185,17417.92079
LP 890-9,8.457463
HD 7449,1270.55195
HD 109988,17132.15854
HD 43197,9295.9735
TOI-4137,3.8016122
HD 8673,1644.69097
HD 111232,26472.44623
HD 62364,74839.94555
HD 106515 A,3586.86089
HD 98649,5697.3043
HD 142,10159.64279
HIP 8541,228.53731
14 Her,1765.0389
GJ 676 A,3.60076
HD 219077,5478.68861
HD 125271,14901.99295
HD 127506,65.78395
HD 86065,25775.78859
HD 80913,10839.83341
HD 111232,1169.13202
HD 10697,1075.3799
HD 125612,557.69994
HD 113337,317.58639
HD 135872,2422.32597
HD 88072,18538.79293
HD 93351,2.45946
HD 125612,4.15466
HD 125612,2822.72698
HD 145934,2751.53433
HD 142,108.45299
HD 13724,142.22895
GJ 2030,2.38129
HD 93351,14010.2941
HD 126614,1257.25303
HD 214823,1854.84424
HD 191806,1603.38923
HD 219828,4789.87297
TOI-2583 A,4.5207265
TOI-2587 A,5.45664
TOI-2096,3.1190633
TOI-2096,6.38784
K2-411,3.2141
TOI-700,9.977219
TOI-2842,3.5514058
HD 18438,803.0
TOI-4603,7.24599
K2-413,0.8094
K2-413,5.3301
TOI-700,37.42396
TOI-2977,2.3505614
K2-412,5.9382
K2-414,6.669
MASCARA-1,2.14877381
TOI-3688 A,3.246075
K2-136,17.30713
HD 114082,109.75
TOI-3807,2.8989727
K2-415,4.0179694
VHS J125601.92-125723.9,5800000.0
TOI-1260,3.127463
TOI-4342,5.5382498
TOI-4087,3.1774835
Kepler-68,632.62
TOI-4463 A,2.8807198
K2-263,50.818947
HD 109833,13.900148
HD 80653,0.719573
GJ 1002,21.202
L 363-38,8.781
TOI-181,4.532
TOI-733,4.884765
HD 23472,7.90754
KOI-217,3.90512
TOI-1811,3.7130765
TOI-5238,4.872171
GJ 3090,2.8531054
HD 167768,20.6532
HATS-54,2.5441765
TOI-2152,3.3773512
TOI-5542,75.12375
NGTS-24,3.4678796
TOI-2154,3.8240801
TOI-2497,10.655669
NGTS-25,2.823093
TOI-277,3.994
Wolf 1069,15.564
TOI-836,8.59545
TOI-2338,22.65398
KIC 3526061,3552.0
TOI-1695,3.1342791
TOI-836,3.81673
TOI-1937 A,0.94667944
PZ Tel,44000.0
TOI-969,1700.0
HD 206893,2090.0
TOI-4184,4.9019804
TOI-4010,5.414654
GJ 367,11.5301
GJ 367,34.369
Kepler-323,3.5538229
Kepler-20,77.611455
TOI-5340,4.9394392
TOI-4010,1.348335
HN Lib,36.116
TOI-1630,12.055734733
TOI-2194,15.337597
TOI-2459,19.104718
GJ 649,600.1
TOI-4010,762.0
GJ 849,1925.31
TOI-1052,35.806
Kepler-107,3.1800218
Kepler-37,39.7922622
TOI-4308,9.151201
GJ 328,3771.0
GJ 849,5990.0
Kepler-276,31.884
Kepler-20,19.578328
TOI-5803,5.38305
BD-210397,1891.0
GJ 328,241.8
TOI-1470,2.527093
TOI-1470,18.08816
KOI-13,1.763588
HD 74698,3449.0
HD 94771,2164.0
HD 36384,490.0
Kepler-37,13.36702
Kepler-68,9.605027
HD 207496,6.441008
WASP-84,8.52349648
GJ 9404,13.4586
HD 196050,1392.0
Kepler-1655,11.8728787
Kepler-1876,6.99205
TOI-5678,47.73022
AF Lep,8030.0
rho CrB,39.8438
HD 6860,663.87
Kepler-323,1.678328
HD 165131,2342.6
HD 89839,3441.0
rho CrB,282.2
rho CrB,12.949
Kepler-454,10.5737534
TOI-1416,1.0697568
K2-3,24.646729
K2-3,10.0546535
Kepler-277,17.324
TOI-2095,17.66484
K2-36,1.422614
K2-417,6.535
K2-3,44.55603
K2-38,10.56103
HD 3167,0.959641
K2-110,13.86375
HD 22946,4.040295
HD 3167,29.8454
TOI-1221,91.68278
TOI-4377,4.378081
TOI-5293 A,2.930289
K2-141,0.2803244
LP 791-18,0.9479981
LP 791-18,4.9899093
LHS 1815,3.814334
Kepler-68,5.39875259
WISE J033605.05-014350.4,2560.0
LP 791-18,2.753436
TOI-1235,3.444714
TOI-1634,0.9893455
TOI-2641,4.880974
WASP-193,6.2463345
Kepler-20,6.0984882
DMPP-4,3.4982
TOI-778,4.633611
K2-2016-BLG-0005L,4700.0
TOI-2373,13.33668
TOI-4438,7.44628
HD 47366,677.53
TOI-199,273.69
HD 63433,4.209075
HD 104067,55.851
HD 190007,11.724128
TOI-4201,3.5819194
TOI-5398,10.590547
TOI-1853,1.2436258
HIP 113103,7.610303
TOI-5344,3.792622
TOI-5398,4.77271
HD 134606,12.089
gam Cep,913.0
HIP 113103,14.245648
Kepler-1513,160.8842
TOI-5126,5.4588385
Kepler-1513,841.4
HD 134606,4.3203
Kepler-849,394.62508
Kepler-553,328.24017
6 Lyn,919.86
81 Cet,1005.57
TOI-1801,10.64387
TOI-5126,17.8999
PH2,282.52542
Kepler-880,7.71468975
HD 104985,199.68
eps Tau,585.82
GJ 724,5.101284
HAT-P-65,2.60544751
TOI-1136,18.801
HD 167042,417.67
HD 173416,322.03
HD 110067,9.113678
TOI-4641,22.09341
HD 110067,13.673694
Wolf 327,0.5734745
TOI-1136,12.5199
HD 32518,157.35
HD 210702,355.5
HD 81688,183.93
CI Tau,25.2
TOI-1994,4.0337142
TOI-4515,15.266446
TOI-1136,26.321
kap CrB,1253.68
xi Aql,136.97
HD 88986,146.05
HD 110067,54.76992
LHS 1678,0.8602325
M62H,0.132935028
11 Com,323.21
AU Mic,8.46308
AU Mic,18.85969
GJ 9827,1.208974
HD 44219,472.0
HD 5608,768.7
nu Oph,3180.6
75 Cet,696.62
AU Mic,12.73596
NGC 2682 Sand 1429,77.48
HD 111998,810.0
HIP 70849,3649.0
HD 114783,4352.0
omi UMa,1569.81
TOI-2141,18.26157
LTT 3780,12.252284
TOI-1798,8.021522331
HD 140901,14386.0
HD 4732,3184.2
HD 4732,371.74
ome Ser,278.59
LHS 3154,3.71778
Teegarden's Star,4.90634
Teegarden's Star,11.416
HIP 54597,3274.0
HD 2952,312.08
TOI-544,50.089
TOI-2134,9.2292005
TOI-544,1.548352
Teegarden's Star,26.13
TOI-1199,3.671463
HD 75302,4356.0
HD 108202,2990.0
HD 208897,358.27
TOI-2134,95.5
TOI-2010,141.834025
24 Boo,30.33
HD 47366,360.08
TOI-3919,7.433234
TOI-4153,4.6174141
TOI-1249,13.079151
WASP-47,4.159151
TOI-4633,271.9445
Kepler-305,16.74
TOI-5232,4.0966692
TOI-1269,4.2529913
WASP-47,9.030501
TIC 46432937,1.44044527
TOI-762 A,3.4716826
TOI-1294,3.915292
TOI-1288,2.6998279
Gliese 12,12.761408
TOI-907,4.5849129
TOI-1410,1.21687
TOI-1386,25.8401
TOI-2447,69.33684
TOI-3353,4.6657965
HD 63433,20.543847
Kepler-25,12.7207
TOI-776,15.665323
TOI-776,8.24662
TOI-5082,4.240122
TOI-1807,0.54937097
Kepler-100,35.3331
TOI-1451,16.537944
TOI-2076,35.125686
TOI-3486,2.21778105
BD-14 3065 A,4.2889731
HD 63935,9.058807
TOI-1694,3.770107
TOI-4336 A,16.336334
SPECULOOS-3,0.71912603
TIC 139270665,23.624
HIP 56998,4.46569
TOI-2005,17.305904
TOI-2031 A,5.71548654
Kepler-102,5.286965
HIP 9618,52.56363
TIC 139270665,1010.0
TOI-815,11.197259
TOI-1246,18.654874
HD 6061,5.2549
TOI-5720,1.4344555
TOI-1224,4.1782745
TOI-1224,17.945466
TOI-1246,37.92548
TOI-238,1.273114
KOI-2513,19.00547
TOI-871,14.362565
TOI-6086,1.3888725
HD 48948,38.06
HD 48948,7.34013
TOI-1710,24.283377
Kepler-1009,11.35011917
WASP-76,1.80988198
HIP 8152,10.751014
Kepler-342,15.170318
HD 73344,15.611
TOI-3261,0.8831331
HIP 8152,19.60562
TOI-329,5.70439
HIP 39017,31000.0
Kepler-984,43.0342272
TOI-2107,2.4545467
TOI-3877,4.123596
TOI-480,6.866196
TOI-3321,3.6525145
TOI-3894,4.33454
TOI-669,3.945152
Kepler-48,5219.681854
TOI-5713,10.441989
TOI-1184,5.748433803
TOI-1244,6.400316483
TOI-757,17.46819
Kepler-1979,18.5084526
TOI-1437,18.840942
HD 183579,17.471291
K2-203,9.6952
TOI-6651,5.056973
HD 135694,15.923475568
TOI-1301,6.096407209
TOI-421,5.197576
KOI-1783,134.4628
HIP 67522,6.9594731
K2-211,0.669561
Kepler-315,96.101141
TOI-2420,5.842641
HIP 116454,9.1004157
K2-226,3.27109
TOI-1659,5.877556328
TOI-1338 A,215.79
TOI-2485,11.23479
GJ 9827,6.20183
K2-147,0.961939
TOI-1130,8.3501898
eps Ind A,16510.0
K2-237,2.18053332
K2-250,4.01392
TOI-4379,3.25352
HD 81040,1004.7
HD 132406,908.0
K2-260,2.62669762
TOI-2211,3.092686757
TOI-1799,7.094570865
TOI-4638,10.283918787
TOI-6029,5.7987
KELT-24,5.55149296
K2-321,2.2979749
K2-167,9.978541
TOI-1782,1.829024227
TOI-2529,64.5949
TOI-3568,4.417965
K2-57,9.0073
K2-265,2.36902
Kepler-48,9.67395
TOI-5634 A,2.2035373
TOI-5616,2.002849
TOI-6034,2.576184
L 168-9,1.40152604
K2-77,8.2000844
TOI-1772,8.054246874
HD 11506,1617.7
TOI-1453,4.3135225
K2-97,8.407115
K2-180,8.865663
TOI-2169 A,8.2148282
HD 75898,6717.0
TOI-2986,3.2783662
GJ 486,1.46712127
K2-182,4.7369696
K2-181,6.893813
TOI-1824,22.808533
Kepler-879,0.646716
TOI-3884,4.5445828
K2-114,11.390931
K2-98,10.1367349
TOI-2019,15.3444
KOI-4978,0.941967
TOI-2379,5.4693827
COCONUTS-2 A,402000000.0
K2-115,20.2729914
K2-277,6.326768
TOI-2145,10.261127
HD 222237,14892.0
TOI-2714,2.499387
TOI-2274,2.67963
HD 86728,31.1515
Kepler-85,8.3
TOI-2981,3.601501
TOI-5319,4.07853
TOI-1180,9.686760378
TOI-1386,232.0
HD 35843,46.9622
TOI-4504,82.97213
K2-99,18.24783
EPIC 220674823,0.5713127
ZTF J1230-2655,0.23597766
Kepler-1152,1.646801908
TOI-4504,2.42614
TOI-4504,40.5634
EPIC 220674823,13.33989
TOI-1803,12.885779
TOI-6016,4.023687
TOI-561,25.71268
TOI-1478,10.1802117
TOI-1803,6.293287
TOI-6130,2.392679
TOI-5108,6.753581
HAT-P-11,4.888
GJ 1289,111.74
Barnard's star,2.3402
WASP-77 A,1.360029395
HIP 67851,89.23
TOI-2886,1.60200105
TOI-5786,12.779107
HR 858,3.585287
WASP-195,5.051928
WASP-116,6.6132
HD 87816,7596.0
HD 94890,824.61
